,monthly_income,monthly_outcome,total_credit_payments,payments_per_year,loan_term,loan_amount,_will_pay,worst_previous_delinquency,worst_previous_fraction,_is_account_recent,_is_common_type,ratio_outcome_income,sqrt_income,sqrt_outcome,log_income,log_outcome
11967,29,6228,16.0,52,0.3076923076923077,30070.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11968,29,6228,16.0,52,0.3076923076923077,30070.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11969,29,6228,16.0,52,0.3076923076923077,46080.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11970,29,6228,16.0,52,0.3076923076923077,6864.0,1,0.0,0.0,0,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11971,29,6228,16.0,52,0.3076923076923077,12065.0,1,429.0,0.0625,0,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11972,29,6228,16.0,52,0.3076923076923077,20272.0,1,429.0,0.0625,0,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11973,29,6228,16.0,52,0.3076923076923077,4054.4,0,1267.0,0.0625,0,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11974,29,6228,16.0,52,0.3076923076923077,6079.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11975,29,6228,16.0,52,0.3076923076923077,25060.0,1,1923.0,0.6842105263157894,0,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11976,29,6228,16.0,52,0.3076923076923077,27055.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11977,29,6228,16.0,52,0.3076923076923077,27055.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11978,29,6228,8.0,26,0.3076923076923077,4005.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11979,29,6228,6.0,12,0.5,6240.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11980,29,6228,19.0,12,1.5833333333333333,776.0769230769231,0,0.0,0.0,0,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11981,29,6228,19.0,12,1.5833333333333333,2810.538461538462,0,0.0,0.0,0,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
11982,29,6228,16.0,52,0.3076923076923077,5000.0,1,1923.0,0.6842105263157894,1,0,0.004656390494540783,5.385164807134504,78.91767862779544,3.367295829986474,8.73681053295389
12018,23921,170,13.0,52,0.25,572.0,1,270.0,0.02857142857142857,0,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12019,23921,170,39.0,52,0.75,7488.0,1,270.0,0.02857142857142857,0,1,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12020,23921,170,104.0,52,2.0,14139.04761904762,0,384.0,0.05128205128205128,0,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12021,23921,170,12.0,12,1.0,6705.230769230769,0,655.0,0.0625,1,1,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12022,23921,170,12.0,12,1.0,16680.923076923078,0,11420.0,0.8076923076923076,1,1,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12023,23921,170,12.0,12,1.0,9520.615384615385,0,11420.0,0.8076923076923076,1,1,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12024,23921,170,16.0,52,0.3076923076923077,3012.0,1,11420.0,0.8076923076923076,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12025,23921,170,16.0,52,0.3076923076923077,2503.0,1,11420.0,0.8076923076923076,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12026,23921,170,16.0,52,0.3076923076923077,6992.0,1,384.0,0.05128205128205128,0,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12027,23921,170,16.0,52,0.3076923076923077,10480.0,1,437.0,0.0625,0,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12028,23921,170,1.0,12,0.08333333333333333,520.0,0,655.0,0.0625,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12029,23921,170,16.0,52,0.3076923076923077,6992.0,1,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12030,23921,170,16.0,52,0.3076923076923077,10008.0,1,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12031,23921,170,16.0,52,0.3076923076923077,4147.2,0,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12032,23921,170,16.0,52,0.3076923076923077,122500.0,0,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12033,23921,170,16.0,52,0.3076923076923077,11944.0,1,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12034,23921,170,16.0,52,0.3076923076923077,5136.0,1,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12035,23921,170,16.0,52,0.3076923076923077,1024.0,1,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12036,23921,170,16.0,52,0.3076923076923077,3536.0,1,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12037,23921,170,16.0,52,0.3076923076923077,4864.914285714286,0,11420.0,17.0,1,0,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12039,23921,170,70.0,52,1.3461538461538465,9450.0,1,0.0,0.0,0,1,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12040,23921,170,50.0,52,0.9615384615384616,7900.0,1,270.0,0.02857142857142857,0,1,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12041,23921,170,70.0,52,1.3461538461538465,9100.0,1,270.0,0.02857142857142857,0,1,140.71176470588236,154.6641522784126,13.038404810405298,10.082512013210788,5.135798437050262
12102,19679,41857,8.0,12,0.6666666666666666,200000.0,1,0.0,0.0,1,0,0.47014836228109996,140.28185912654564,204.5898335695105,9.88730735630709,10.642014325968784
12108,3313847,952075,48.0,12,4.0,674880.0,1,0.0,0.0,1,0,3.4806575112254814,1820.3974840676967,975.7433064079917,15.013620308129797,13.766399092183008
12113,3313847,952075,1.0,1,1.0,12941.0,1,0.0,0.0,1,0,3.4806575112254814,1820.3974840676967,975.7433064079917,15.013620308129797,13.766399092183008
12115,3313847,952075,3.0,1,3.0,1245.0,1,0.0,0.0,1,0,3.4806575112254814,1820.3974840676967,975.7433064079917,15.013620308129797,13.766399092183008
12120,3313847,952075,30.0,12,2.5,144116.0,1,0.0,0.0,1,0,3.4806575112254814,1820.3974840676967,975.7433064079917,15.013620308129797,13.766399092183008
12125,3313847,952075,72.0,24,3.0,32043.0,1,0.0,0.0,0,1,3.4806575112254814,1820.3974840676967,975.7433064079917,15.013620308129797,13.766399092183008
12167,22185,58233,24.0,26,0.9230769230769232,100014.0,1,0.0,0.0,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12168,22185,58233,24.0,26,0.9230769230769232,100014.0,1,0.0,0.0,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12169,22185,58233,24.0,26,0.9230769230769232,207576.0,1,2504.0,0.125,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12170,22185,58233,30.0,52,0.5769230769230769,20000.0,1,0.0,0.0,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12171,22185,58233,26.0,52,0.5,35000.0,1,0.0,0.0,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12172,22185,58233,22.0,26,0.8461538461538461,55088.0,1,0.0,0.0,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12173,22185,58233,26.0,26,1.0,92508.0,1,2504.0,0.045454545454545456,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12174,22185,58233,8.0,26,0.3076923076923077,3376.0,1,2504.0,0.045454545454545456,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12175,22185,58233,26.0,26,1.0,54028.0,1,2504.0,0.045454545454545456,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12176,22185,58233,26.0,26,1.0,35126.0,1,2504.0,0.045454545454545456,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12181,22185,58233,48.0,12,4.0,351264.0,1,0.0,0.0,1,0,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12183,22185,58233,36.0,12,3.0,79344.0,1,0.0,0.0,1,1,0.3809695533460409,148.94629904767692,241.31514664438285,10.00717166381301,10.9722074833392
12353,10626,5208,12.0,12,1.0,10748.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12354,10626,5208,12.0,12,1.0,575.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12355,10626,5208,12.0,12,1.0,572.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12356,10626,5208,12.0,12,1.0,504.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12357,10626,5208,12.0,12,1.0,592.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12358,10626,5208,12.0,12,1.0,335.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12359,10626,5208,12.0,12,1.0,188.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12377,10626,5208,24.0,12,2.0,552.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12378,10626,5208,24.0,12,2.0,552.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12379,10626,5208,24.0,12,2.0,720.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12380,10626,5208,24.0,12,2.0,264.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12381,10626,5208,24.0,12,2.0,336.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12382,10626,5208,24.0,12,2.0,264.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12383,10626,5208,24.0,12,2.0,21432.0,1,0.0,0.0,1,0,2.0403225806451615,103.0824912388132,72.16647421067486,9.271059107010888,8.557951183888406
12391,3323,100,35.0,12,2.9166666666666665,116207.5,0,0.0,0.0,1,0,33.23,57.645468165329355,10.0,8.108623268354595,4.605170185988092
12392,3323,100,24.0,12,2.0,46944.0,1,0.0,0.0,1,0,33.23,57.645468165329355,10.0,8.108623268354595,4.605170185988092
12518,636,376,80.0,52,1.5384615384615383,11533.333333333332,0,0.0,0.0,1,0,1.6914893617021276,25.219040425836983,19.390719429665317,6.455198563340122,5.929589143389895
12519,636,376,80.0,52,1.5384615384615383,800.0,0,0.0,0.0,1,0,1.6914893617021276,25.219040425836983,19.390719429665317,6.455198563340122,5.929589143389895
12604,32105,71588,48.0,12,4.0,20832.0,1,0.0,0.0,1,0,0.4484690171537129,179.17868176767013,267.5593392128184,10.376767060228149,11.1786827411373
12607,156100,143383,1.0,12,0.08333333333333333,183.33333333333331,0,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12608,156100,143383,1.0,12,0.08333333333333333,183.33333333333331,0,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12609,156100,143383,1.0,12,0.08333333333333333,183.33333333333331,0,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12610,156100,143383,1.0,12,0.08333333333333333,183.33333333333331,0,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12611,156100,143383,1.0,12,0.08333333333333333,183.33333333333331,0,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12612,156100,143383,1.0,12,0.08333333333333333,1571.666666666667,0,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12613,156100,143383,1.0,12,0.08333333333333333,1571.666666666667,0,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12614,156100,143383,1.0,12,0.08333333333333333,184.0769230769231,0,0.0,0.0,0,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12615,156100,143383,1.0,12,0.08333333333333333,276.0769230769231,0,0.0,0.0,0,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12618,156100,143383,1.0,12,0.08333333333333333,3902.0,1,0.0,0.0,0,1,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12620,156100,143383,40.0,12,3.333333333333333,83800.0,1,0.0,0.0,0,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12621,156100,143383,48.0,12,4.0,617088.0,1,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12623,156100,143383,36.0,12,3.0,46296.0,1,0.0,0.0,1,1,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12626,156100,143383,1.0,12,0.08333333333333333,747.0,1,0.0,0.0,0,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12627,156100,143383,24.0,12,2.0,100891.0,1,0.0,0.0,1,0,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12628,156100,143383,36.0,12,3.0,31140.0,1,0.0,0.0,1,1,1.0886925228234867,395.0949253027682,378.65947763128815,11.958252106503524,11.873274650608254
12681,13350,10,1.0,12,0.08333333333333333,2500.0,1,1250.0,1.0,1,0,1335.0,115.54220008291342,3.1622776601683795,9.499271663828395,2.302585092994046
12682,13350,10,1.0,12,0.08333333333333333,3500.0,1,1250.0,1.0,1,0,1335.0,115.54220008291342,3.1622776601683795,9.499271663828395,2.302585092994046
12683,13350,10,1.0,12,0.08333333333333333,6597.0,1,1250.0,1.0,1,0,1335.0,115.54220008291342,3.1622776601683795,9.499271663828395,2.302585092994046
12684,13350,10,1.0,24,0.04166666666666666,1250.0,0,0.0,0.0,1,0,1335.0,115.54220008291342,3.1622776601683795,9.499271663828395,2.302585092994046
12687,13350,10,18.0,12,1.5,29798.0,1,0.0,0.0,1,1,1335.0,115.54220008291342,3.1622776601683795,9.499271663828395,2.302585092994046
12688,13350,10,18.0,12,1.5,29798.0,1,0.0,0.0,1,0,1335.0,115.54220008291342,3.1622776601683795,9.499271663828395,2.302585092994046
12713,31767,187154,48.0,12,4.0,65316.0,1,0.0,0.0,0,0,0.1697372217532086,178.2329935786301,432.612991020843,10.366183294098564,12.1396870863342
12714,31767,187154,12.0,24,0.5,8764.0,1,5443.0,0.08333333333333333,1,0,0.1697372217532086,178.2329935786301,432.612991020843,10.366183294098564,12.1396870863342
12741,180,8731,1.0,12,0.08333333333333333,212.0,1,0.0,0.0,1,1,0.020616195166647578,13.416407864998739,93.43982020530648,5.19295685089021,9.074635189810808
12778,769,305,12.0,12,1.0,7973.6,0,0.0,0.0,0,1,2.5213114754098362,27.730849247724095,17.46424919657298,6.645090969505644,5.720311776607412
12780,769,305,41.0,52,0.7884615384615384,17228.2,1,9967.0,1.25,1,0,2.5213114754098362,27.730849247724095,17.46424919657298,6.645090969505644,5.720311776607412
12781,769,305,51.0,52,0.9807692307692308,8415.0,1,9967.0,1.25,1,0,2.5213114754098362,27.730849247724095,17.46424919657298,6.645090969505644,5.720311776607412
12782,769,305,51.0,52,0.9807692307692308,8160.0,1,9967.0,1.25,1,0,2.5213114754098362,27.730849247724095,17.46424919657298,6.645090969505644,5.720311776607412
12783,769,305,51.0,52,0.9807692307692308,12801.0,1,9967.0,1.25,1,0,2.5213114754098362,27.730849247724095,17.46424919657298,6.645090969505644,5.720311776607412
12791,769,305,1.0,12,0.08333333333333333,16245.0,1,9967.0,1.25,1,0,2.5213114754098362,27.730849247724095,17.46424919657298,6.645090969505644,5.720311776607412
12793,769,305,1.0,12,0.08333333333333333,3678.0,1,0.0,0.0,0,1,2.5213114754098362,27.730849247724095,17.46424919657298,6.645090969505644,5.720311776607412
12794,769,305,1.0,12,0.08333333333333333,649.0,1,0.0,0.0,0,1,2.5213114754098362,27.730849247724095,17.46424919657298,6.645090969505644,5.720311776607412
12834,14284,4799,10.0,26,0.38461538461538464,7005.0,1,0.0,0.0,1,0,2.9764534277974577,119.5156893466293,69.27481504847198,9.566895308714338,8.476162841858246
12835,14284,4799,10.0,26,0.38461538461538464,6197.0,1,0.0,0.0,1,0,2.9764534277974577,119.5156893466293,69.27481504847198,9.566895308714338,8.476162841858246
12836,88893,66122,12.0,12,1.0,20400.0,1,0.0,0.0,0,1,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12837,88893,66122,12.0,12,1.0,20400.0,1,0.0,0.0,0,1,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12838,88893,66122,12.0,12,1.0,20400.0,1,0.0,0.0,1,1,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12839,88893,66122,24.0,24,1.0,135000.0,1,0.0,0.0,1,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12844,88893,66122,72.0,24,3.0,74520.0,1,0.0,0.0,1,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12848,88893,66122,36.0,12,3.0,49968.0,1,0.0,0.0,1,1,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12852,88893,66122,50.0,12,4.166666666666667,223190.0,1,0.0,0.0,1,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12856,88893,66122,119.0,24,4.958333333333333,49700.0,1,0.0,0.0,1,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12857,88893,66122,60.0,12,5.0,163731.0,1,0.0,0.0,0,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12858,88893,66122,6.0,12,0.5,4965.0,1,0.0,0.0,1,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12859,88893,66122,12.0,12,1.0,4628.0,1,0.0,0.0,1,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12861,88893,66122,12.0,12,1.0,10000.0,1,0.0,0.0,1,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12862,88893,66122,12.0,12,1.0,9000.0,1,0.0,0.0,0,0,1.3443785729409274,298.1492914631863,257.1419841255022,11.395188678244347,11.099256799511375
12888,5479,443,12.0,12,1.0,10200.0,1,0.0,0.0,0,1,12.367945823927766,74.02026749478821,21.047565179849187,8.608677881538416,6.093569770045136
12889,5479,443,12.0,12,1.0,10200.0,1,0.0,0.0,0,1,12.367945823927766,74.02026749478821,21.047565179849187,8.608677881538416,6.093569770045136
12890,5479,443,13.0,12,1.0833333333333333,10200.0,1,0.0,0.0,0,1,12.367945823927766,74.02026749478821,21.047565179849187,8.608677881538416,6.093569770045136
12891,5479,443,12.0,12,1.0,10200.0,1,0.0,0.0,0,1,12.367945823927766,74.02026749478821,21.047565179849187,8.608677881538416,6.093569770045136
12892,5479,443,1.0,12,0.08333333333333333,283.1666666666667,0,0.0,0.0,1,0,12.367945823927766,74.02026749478821,21.047565179849187,8.608677881538416,6.093569770045136
12893,34544,46934,16.0,52,0.3076923076923077,5079.0,1,0.0,0.0,1,0,0.7360122725529467,185.8601624878231,216.64256276179896,10.449989152754588,10.756497638482541
12894,34544,46934,16.0,52,0.3076923076923077,9536.0,1,0.0,0.0,1,0,0.7360122725529467,185.8601624878231,216.64256276179896,10.449989152754588,10.756497638482541
12897,34544,46934,24.0,52,0.4615384615384616,178752.0,1,596.0,0.0625,1,0,0.7360122725529467,185.8601624878231,216.64256276179896,10.449989152754588,10.756497638482541
12898,34544,46934,24.0,12,2.0,65616.0,1,0.0,0.0,1,0,0.7360122725529467,185.8601624878231,216.64256276179896,10.449989152754588,10.756497638482541
12899,34544,46934,78.0,52,1.5,125112.0,1,0.0,0.0,1,0,0.7360122725529467,185.8601624878231,216.64256276179896,10.449989152754588,10.756497638482541
12901,34544,46934,24.0,52,0.4615384615384616,31296.0,1,0.0,0.0,1,0,0.7360122725529467,185.8601624878231,216.64256276179896,10.449989152754588,10.756497638482541
12978,1928,6471,1.0,12,0.08333333333333333,1366.0,1,0.0,0.0,1,1,0.29794467624787513,43.9089968002003,80.44252606675154,7.564238475170491,8.775085935057266
12982,7703,897,16.0,52,0.3076923076923077,64624.0,1,320.0,0.37499999999999994,1,0,8.587513935340022,87.76673629570601,29.949958263743873,8.949365142352965,6.799055862058796
12983,7703,897,1.0,24,0.04166666666666666,1000.0,1,320.0,0.37499999999999994,1,0,8.587513935340022,87.76673629570601,29.949958263743873,8.949365142352965,6.799055862058796
12984,7703,897,1.0,12,0.08333333333333333,331.46666666666664,0,320.0,0.37499999999999994,1,0,8.587513935340022,87.76673629570601,29.949958263743873,8.949365142352965,6.799055862058796
12985,7703,897,1.0,12,0.08333333333333333,1091.0,1,320.0,0.37499999999999994,1,0,8.587513935340022,87.76673629570601,29.949958263743873,8.949365142352965,6.799055862058796
12986,7703,897,16.0,52,0.3076923076923077,2510.0,1,0.0,0.0,1,0,8.587513935340022,87.76673629570601,29.949958263743873,8.949365142352965,6.799055862058796
12987,7703,897,16.0,52,0.3076923076923077,853.3333333333335,0,0.0,0.0,1,0,8.587513935340022,87.76673629570601,29.949958263743873,8.949365142352965,6.799055862058796
12988,7703,897,8.0,52,0.15384615384615385,564.0,1,0.0,0.0,1,0,8.587513935340022,87.76673629570601,29.949958263743873,8.949365142352965,6.799055862058796
13047,7979,3412,1.0,12,0.08333333333333333,466.3076923076923,0,0.0,0.0,0,0,2.3385111371629543,89.32524839036273,58.412327466040935,8.984568369308281,8.13505390861157
13048,7979,3412,51.0,52,0.9807692307692308,20175.0,1,6062.0,13.0,1,0,2.3385111371629543,89.32524839036273,58.412327466040935,8.984568369308281,8.13505390861157
13049,7979,3412,51.0,52,0.9807692307692308,39015.0,1,6062.0,13.0,1,0,2.3385111371629543,89.32524839036273,58.412327466040935,8.984568369308281,8.13505390861157
13050,7979,3412,52.0,52,1.0,17980.0,0,0.0,0.0,0,0,2.3385111371629543,89.32524839036273,58.412327466040935,8.984568369308281,8.13505390861157
13090,1492317,8350141,1.0,12,0.08333333333333333,426.23076923076917,0,0.0,0.0,0,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13091,1492317,8350141,12.0,12,1.0,5100.0,1,0.0,0.0,0,1,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13099,1492317,8350141,19.0,24,0.7916666666666666,166250.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13102,1492317,8350141,36.0,12,3.0,79344.0,1,5541.0,13.000000000000002,1,1,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13103,1492317,8350141,36.0,12,3.0,46548.0,1,5541.0,13.000000000000002,1,1,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13105,1492317,8350141,60.0,12,5.0,345360.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13107,1492317,8350141,36.0,12,3.0,7272.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13109,1492317,8350141,48.0,12,4.0,201744.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13112,1492317,8350141,48.0,12,4.0,329520.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13115,1492317,8350141,24.0,12,2.0,22685.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13116,1492317,8350141,48.0,12,4.0,112719.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13118,1492317,8350141,19.0,24,0.7916666666666666,258800.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13119,1492317,8350141,19.0,24,0.7916666666666666,141600.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13120,1492317,8350141,36.0,12,3.0,170000.0,1,5541.0,13.000000000000002,1,0,0.17871758093665724,1221.604273077006,2889.6610527880257,14.215840503665971,15.937788982912013
13133,5750,12738,18.0,12,1.5,8262.0,1,0.0,0.0,1,1,0.45140524415135813,75.82875444051551,112.86274850454423,8.656955133791396,9.45234493093131
13134,5750,12738,12.0,24,0.5,10000.0,1,0.0,0.0,1,0,0.45140524415135813,75.82875444051551,112.86274850454423,8.656955133791396,9.45234493093131
13137,5750,12738,36.0,12,3.0,205884.0,1,0.0,0.0,1,0,0.45140524415135813,75.82875444051551,112.86274850454423,8.656955133791396,9.45234493093131
13268,200210,90632,40.0,12,3.333333333333333,977440.0,1,0.0,0.0,1,0,2.2090431635625385,447.4483210383072,301.0514906124864,12.207122094665745,11.414562630553325
13275,200210,90632,36.0,12,3.0,38808.0,1,0.0,0.0,1,1,2.2090431635625385,447.4483210383072,301.0514906124864,12.207122094665745,11.414562630553325
13277,200210,90632,60.0,12,5.0,742560.0,1,0.0,0.0,1,0,2.2090431635625385,447.4483210383072,301.0514906124864,12.207122094665745,11.414562630553325
